Employee ID,Termdate,Total Teriminated
00-48904591,,0
00-80319709,,0
00-76029590,,0
00-84339493,,0
00-66388658,,0
00-26828265,,0
00-90543284,,0
00-44942491,,0
00-53128998,,0
00-14839040,,0
00-64202290,,0
00-22631766,,0
00-70558903,,0
00-19666479,,0
00-19037184,,0
00-83745651,,0
00-73919587,,0
00-58306200,,0
00-98719014,,0
00-31593437,,0
00-65200007,,0
00-90235982,,0
00-39680536,,0
00-88802121,,0
00-57924901,,0
00-11400593,,0
00-48913746,,0
00-91527632,,0
00-38300963,,0
00-92261717,,0
00-18459845,,0
00-86498139,,0
00-13594894,,0
00-97429522,,0
00-76005098,,0
00-82851642,,0
00-86800757,,0
00-23856023,,0
00-79724133,,0
00-63252708,,0
00-15379569,,0
00-97272923,,0
00-46103034,,0
00-94764758,,0
00-62122549,,0
00-24097501,,0
00-35380862,,0
00-56000822,,0
00-62495761,,0
00-12799227,,0
00-42474862,,0
00-71568435,,0
00-26144134,,0
00-98203489,,0
00-73607213,,0
00-33214233,,0
00-76231992,,0
00-54249461,,0
00-11626011,,0
00-97446634,,0
00-56313253,,0
00-97135770,,0
00-40175481,,0
00-81848989,,0
00-28082355,,0
00-87160950,,0
00-91942689,,0
00-68405557,,0
00-91188491,,0
00-39488936,,0
00-23922336,,0
00-85388033,,0
00-41338443,,0
00-67969895,,0
00-25989909,,0
00-90764593,,0
00-53093653,,0
00-16757958,,0
00-84836134,,0
00-30945115,,0
00-65609016,,0
00-16449155,,0
00-26320018,,0
00-61583363,,0
00-88061689,,0
00-27371542,,0
00-29091078,,0
00-14794568,,0
00-35074424,,0
00-69851981,,0
00-46019090,,0
00-63350270,,0
00-71443076,,0
00-65580175,,0
00-47308656,,0
00-39716697,,0
00-74689969,,0
00-11831931,,0
00-57177123,,0
00-15796754,,0
00-59423803,,0
00-99323531,,0
00-30918595,,0
00-69076543,,0
00-42567348,,0
00-43802725,,0
00-17605519,,0
00-43562313,,0
00-73095299,,0
00-60855083,,0
00-48787039,,0
00-88456512,,0
00-28505072,,0
00-36018096,,0
00-90836296,,0
00-25031359,,0
00-74949433,,0
00-84095459,,0
00-24270328,,0
00-82138140,,0
00-98307414,,0
00-87224493,,0
00-44772628,,0
00-41343627,,0
00-40237434,,0
00-60228268,,0
00-53196957,,0
00-27486697,,0
00-18522597,,0
00-18852650,,0
00-57504159,,0
00-53947932,,0
00-55477727,,0
00-48456543,,0
00-13998226,,0
00-48070748,,0
00-73709054,,0
00-97746635,,0
00-57987541,,0
00-66334114,,0
00-62811125,,0
00-29716823,,0
00-25997469,,0
00-47190613,,0
00-17124981,,0
00-47627490,,0
00-19011856,,0
00-33840642,,0
00-67555628,,0
00-82636467,,0
00-55538076,,0
00-87545140,,0
00-20066099,,0
00-91982796,,0
00-65768929,,0
00-26138312,,0
00-62275935,,0
00-13610435,,0
00-35558010,,0
00-13789737,,0
00-26880118,,0
00-27785402,,0
00-58368724,,0
00-35172528,,0
00-86250555,,0
00-77340900,,0
00-24781783,,0
00-61214452,,0
00-98165507,,0
00-66032939,,0
00-31924339,,0
00-48374806,,0
00-82600803,,0
00-50545587,,0
00-39914362,,0
00-19677366,,0
00-63748842,,0
00-24789528,,0
00-96987146,,0
00-47653656,,0
00-76434426,,0
00-92515458,,0
00-90786882,,0
00-83823922,,0
00-21180576,,0
00-69560834,,0
00-62242988,,0
00-63768384,,0
00-31076736,,0
00-55769312,,0
00-45478283,,0
00-39339153,,0
00-79861397,,0
00-36911168,,0
00-47988968,,0
00-97537746,,0
00-24968484,,0
00-13329148,,0
00-83917832,,0
00-49689300,,0
00-91594909,,0
00-11224073,,0
00-79437366,,0
00-65767703,,0
00-34704966,,0
00-75220748,,0
00-98593293,,0
00-39187446,,0
00-46025956,,0
00-29289438,,0
00-12351359,,0
00-57980037,,0
00-27593505,,0
00-37071907,,0
00-81518649,,0
00-38058347,,0
00-65686049,,0
00-69545378,,0
00-59317149,,0
00-87713329,,0
00-83175374,,0
00-24232767,,0
00-91151067,,0
00-30237141,,0
00-44604301,,0
00-43715633,,0
00-45046953,,0
00-41899399,,0
00-59565830,,0
00-57813594,,0
00-55728427,,0
00-11925224,,0
00-76836028,,0
00-86556525,,0
00-14484588,,0
00-62150268,,0
00-15640563,,0
00-95596429,,0
00-30664729,,0
00-97891427,,0
00-40208616,,0
00-49557552,,0
00-78010697,,0
00-25087236,,0
00-61795004,,0
00-19398971,,0
00-50723023,,0
00-90725652,,0
00-60696877,,0
00-70291054,,0
00-28153282,,0
00-64996550,,0
00-60291405,,0
00-99041184,,0
00-53605688,,0
00-90960465,,0
00-90337084,,0
00-43435196,,0
00-70796114,,0
00-55457454,,0
00-68404773,,0
00-36905453,,0
00-10195370,,0
00-68096255,,0
00-66343204,,0
00-26789758,,0
00-25613416,,0
00-96783043,,0
00-67611344,,0
00-40291991,,0
00-11073065,,0
00-64616541,,0
00-83919680,,0
00-79896822,,0
00-85771821,,0
00-89502034,,0
00-36715740,,0
00-56049222,,0
00-48313228,,0
00-45835671,,0
00-62395558,,0
00-98523993,,0
00-62132081,,0
00-40595359,,0
00-48650694,,0
00-28077736,,0
00-12655477,,0
00-91190343,,0
00-95805091,,0
00-96879784,,0
00-42830348,,0
00-31193066,,0
00-35663744,,0
00-94713882,,0
00-73774133,,0
00-10503430,,0
00-28696461,,0
00-17435952,,0
00-70869451,,0
00-94437041,,0
00-69685669,,0
00-20751435,,0
00-18401342,,0
00-66950588,,0
00-74718584,,0
00-50250703,,0
00-89956438,,0
00-51710127,,0
00-28203817,,0
00-98852629,,0
00-11971999,,0
00-67422715,,0
00-81254303,,0
00-59424714,,0
00-89365865,,0
00-30422009,,0
00-87391840,,0
00-18847372,,0
00-37719615,,0
00-21336167,,0
00-37479430,,0
00-22554330,,0
00-21509711,,0
00-83776431,,0
00-28517985,,0
00-29971099,,0
00-38193492,,0
00-20129246,,0
00-59011649,,0
00-87240111,,0
00-22031352,,0
00-67149463,,0
00-20656998,,0
00-82312564,,0
00-72146491,,0
00-95112080,,0
00-12019270,,0
00-41224916,,0
00-64261526,,0
00-91785816,,0
00-10784416,,0
00-42807356,,0
00-16417911,,0
00-69417375,,0
00-18036166,,0
00-50248639,,0
00-73973063,,0
00-16835512,,0
00-23719833,,0
00-89273380,,0
00-15198305,,0
00-84561170,,0
00-89781530,,0
00-89926049,,0
00-96965812,,0
00-88871018,,0
00-30577994,,0
00-27538006,,0
00-76359778,,0
00-15509949,,0
00-30707513,,0
00-30766900,,0
00-13380929,,0
00-32679569,,0
00-21359569,,0
00-96973489,,0
00-52726287,,0
00-92114934,,0
00-91861257,,0
00-10842074,,0
00-99845623,,0
00-55187097,,0
00-78196270,,0
00-43533178,,0
00-24844760,,0
00-84043097,,0
00-58203522,,0
00-76418337,,0
00-11294689,,0
00-13141174,,0
00-57962541,,0
00-18160765,,0
00-35669800,,0
00-48556513,,0
00-24212949,,0
00-96732269,,0
00-12909691,,0
00-83421474,,0
00-17947134,,0
00-18713806,,0
00-22448176,,0
00-92241666,,0
00-35027676,,0
00-77849862,,0
00-10113880,,0
00-59221290,,0
00-73140855,,0
00-29765067,,0
00-63712506,,0
00-52720637,,0
00-18022803,,0
00-29677965,,0
00-16227011,,0
00-41887829,,0
00-53173686,,0
00-61158753,,0
00-14578975,,0
00-67910178,,0
00-97539138,,0
00-86578131,,0
00-69564893,,0
00-81029647,,0
00-56856138,,0
00-36983030,,0
00-21603359,,0
00-28889590,,0
00-78679294,,0
00-68306519,,0
00-70222807,,0
00-41312845,,0
00-94667848,,0
00-63858626,,0
00-46855423,,0
00-70068642,,0
00-71232169,,0
00-47855437,,0
00-92845962,,0
00-43948447,,0
00-46364093,,0
00-50447664,,0
00-96584886,,0
00-57168440,,0
00-27326000,,0
00-66468105,,0
00-59589949,,0
00-41451618,,0
00-60585874,,0
00-83483941,,0
00-53839745,,0
00-65674053,,0
00-26702017,,0
00-29096178,,0
00-34465088,,0
00-31720358,,0
00-80641925,,0
00-90656763,,0
00-91976681,,0
00-65900464,,0
00-66759152,,0
00-64295203,,0
00-43577603,,0
00-61330934,,0
00-57253373,,0
00-93488692,,0
00-60980034,,0
00-60448148,,0
00-74863590,,0
00-57817462,,0
00-16620388,,0
00-80984616,,0
00-40885530,,0
00-12262929,,0
00-46721983,,0
00-16432263,,0
00-47749932,,0
00-84421726,,0
00-99861199,,0
00-49878686,,0
00-68272017,,0
00-70024384,,0
00-49928545,,0
00-14102122,,0
00-50292848,,0
00-65495867,,0
00-10409797,,0
00-71673933,,0
00-32617447,,0
00-28409776,,0
00-80516816,,0
00-74709513,,0
00-15522109,,0
00-24961257,,0
00-24819849,,0
00-86261289,,0
00-76372099,,0
00-16986310,,0
00-54975010,,0
00-77628209,,0
00-74512027,,0
00-72772047,,0
00-67498960,,0
00-34206172,,0
00-59454698,,0
00-84858214,,0
00-54284913,,0
00-53904207,,0
00-41531482,,0
00-36594858,,0
00-88502768,,0
00-94851513,,0
00-50714693,,0
00-58352683,,0
00-17224328,,0
00-46985109,,0
00-56681534,,0
00-20994583,,0
00-88449352,,0
00-86670472,,0
00-46153018,,0
00-10954835,,0
00-92585240,,0
00-91171931,,0
00-69985944,,0
00-43778683,,0
00-33246598,,0
00-37214866,,0
00-68174698,,0
00-71153289,,0
00-12446459,,0
00-97191136,,0
00-49483865,,0
00-88129878,,0
00-65437830,,0
00-68477341,,0
00-30777669,,0
00-65625517,,0
00-16772091,,0
00-30361927,,0
00-71927371,,0
00-24919279,,0
00-13141814,,0
00-47112255,,0
00-36968648,,0
00-71618633,,0
00-73798298,,0
00-76168307,,0
00-87821046,,0
00-62614983,,0
00-28281865,,0
00-64649280,,0
00-50488852,,0
00-16720126,,0
00-28401973,,0
00-91405981,,0
00-86726438,,0
00-13523397,,0
00-77387045,,0
00-39249849,,0
00-57258874,,0
00-30343371,,0
00-14780174,,0
00-27976656,,0
00-20230849,,0
00-26730148,,0
00-52037932,,0
00-10392185,,0
00-65404883,,0
00-61332565,,0
00-82470269,,0
00-95562356,,0
00-87052803,,0
00-52773098,,0
00-93494515,,0
00-63182430,,0
00-73721148,,0
00-79231333,,0
00-80164383,,0
00-30102493,,0
00-19898898,,0
00-47072327,,0
00-90145249,,0
00-46436564,,0
00-24355076,,0
00-12512414,,0
00-77534222,,0
00-65795728,,0
00-38284690,,0
00-87473129,,0
00-30141148,,0
00-77571186,,0
00-28066449,,0
00-11336919,,0
00-39701146,,0
00-36351536,,0
00-75359668,,0
00-96873663,,0
00-87347488,,0
00-14733307,,0
00-51927304,,0
00-80393718,,0
00-39974566,,0
00-16587232,,0
00-24607269,,0
00-63611082,,0
00-24293562,,0
00-98934311,,0
00-28083446,,0
00-61570031,,0
00-53137197,,0
00-89625763,,0
00-65963010,,0
00-15527388,,0
00-51376831,,0
00-16757047,,0
00-17928349,,0
00-74646194,,0
00-37270654,,0
00-32038057,,0
00-44997902,,0
00-52088657,,0
00-79306247,,0
00-39709238,,0
00-66886173,,0
00-60154780,,0
00-29728335,,0
00-57655811,,0
00-27083565,,0
00-75655873,,0
00-98306356,,0
00-56073515,,0
00-28703143,,0
00-42858752,,0
00-66575546,,0
00-73729850,,0
00-35801896,,0
00-56563585,,0
00-20398669,,0
00-95634408,,0
00-22611138,,0
00-70855827,,0
00-64544291,,0
00-21694111,,0
00-55241475,,0
00-85332458,,0
00-94806492,,0
00-52376656,,0
00-20443290,,0
00-37265115,,0
00-10983894,,0
00-81614472,,0
00-12742587,,0
00-36947218,,0
00-68535809,,0
00-60547291,,0
00-81603135,,0
00-18022882,,0
00-91212919,,0
00-30625554,,0
00-10006914,,0
00-50724121,,0
00-33540092,,0
00-59283521,,0
00-12688078,,0
00-55995332,,0
00-17921698,,0
00-52265790,,0
00-91743716,,0
00-18772342,,0
00-86487490,,0
00-38386094,,0
00-48183020,,0
00-12857448,,0
00-54291158,,0
00-44665942,,0
00-54201786,,0
00-89668254,,0
00-36190263,,0
00-63576791,,0
00-45096899,,0
00-18625670,,0
00-82120748,,0
00-41142999,,0
00-75919584,,0
00-72712813,,0
00-97138408,,0
00-42522981,,0
00-47327686,,0
00-65141186,,0
00-23713785,,0
00-54412731,,0
00-90142265,,0
00-15085015,,0
00-99843797,,0
00-22499198,,0
00-59924201,,0
00-86287557,,0
00-23349287,,0
00-30574887,,0
00-85156388,,0
00-69839681,,0
00-27254103,,0
00-12773612,,0
00-17666327,,0
00-46297151,,0
00-99002424,,0
00-53508602,,0
00-71762034,,0
00-63281778,,0
00-62369622,,0
00-76974557,,0
00-95001425,,0
00-62314365,,0
00-82091897,,0
00-49967346,,0
00-35095571,,0
00-54732472,,0
00-18220986,,0
00-42435858,,0
00-39665008,,0
00-72873864,,0
00-30801601,,0
00-28102047,,0
00-46080681,,0
00-42744914,,0
00-47373949,,0
00-64551046,,0
00-78906283,,0
00-91764926,,0
00-42646566,,0
00-33997786,,0
00-52139024,,0
00-86336362,,0
00-62394739,,0
00-54713904,,0
00-11811523,,0
00-78300164,,0
00-57693567,,0
00-32950147,,0
00-28320085,,0
00-78852492,,0
00-49424344,,0
00-59185834,,0
00-79286427,,0
00-59297789,,0
00-76543529,,0
00-85433047,,0
00-31549640,,0
00-57836153,,0
00-25743269,,0
00-24093227,,0
00-46276862,,0
00-66370103,,0
00-40389767,,0
00-17134621,,0
00-73577592,,0
00-39161475,,0
00-34228034,,0
00-85839721,,0
00-69315901,,0
00-70631785,,0
00-35826028,,0
00-75424216,,0
00-82929177,,0
00-63711215,,0
00-24790683,,0
00-41542991,,0
00-21381032,,0
00-62640824,,0
00-46896459,,0
00-52676804,,0
00-51629508,,0
00-28772414,,0
00-37262368,,0
00-18373492,,0
00-56825183,,0
00-22474259,,0
00-62955068,,0
00-58765904,,0
00-66000400,,0
00-17386489,,0
00-98589123,,0
00-58598596,,0
00-60697866,,0
00-36480587,,0
00-51517045,,0
00-32560859,,0
00-56541891,,0
00-65072076,,0
00-12552775,,0
00-91248927,,0
00-44506369,,0
00-12354860,,0
00-94299900,,0
00-13155879,,0
00-26092896,,0
00-46923094,,0
00-16366328,,0
00-16554015,,0
00-56335527,,0
00-41688446,,0
00-62173273,,0
00-17067675,,0
00-10665587,,0
00-34572406,,0
00-31878126,,0
00-42862288,,0
00-18157513,,0
00-17042688,,0
00-26206185,,0
00-80090170,,0
00-79767584,,0
00-67149990,,0
00-43482865,,0
00-43059986,,0
00-16993664,,0
00-37083170,,0
00-75631212,,0
00-97777422,,0
00-80576741,,0
00-60389714,,0
00-50702879,,0
00-62904575,,0
00-86737279,,0
00-90583348,,0
00-49238480,,0
00-64505900,,0
00-80204163,,0
00-98073374,,0
00-89480231,,0
00-60792779,,0
00-14746217,,0
00-31793431,,0
00-50464166,,0
00-42954882,,0
00-64139232,,0
00-45220681,,0
00-63465476,,0
00-89362602,,0
00-74867032,,0
00-19817970,,0
00-70482342,,0
00-19668169,,0
00-89421300,,0
00-87391983,,0
00-40003511,,0
00-90908131,,0
00-44471853,,0
00-19941447,,0
00-32676550,,0
00-57599142,,0
00-56883986,,0
00-33398252,,0
00-71767610,,0
00-69597985,,0
00-45661812,,0
00-34660846,,0
00-76544513,,0
00-26304459,,0
00-37411730,,0
00-42862031,,0
00-86442071,,0
00-51336223,,0
00-22638132,,0
00-96124034,,0
00-47228730,,0
00-63015631,,0
00-58992670,,0
00-17840669,,0
00-76305077,,0
00-19834748,,0
00-42238832,,0
00-40515430,,0
00-77764711,,0
00-76776383,,0
00-43373708,,0
00-55265544,,0
00-99255596,,0
00-58554539,,0
00-19408620,,0
00-43546480,,0
00-21052264,,0
00-25747238,,0
00-15809144,,0
00-56326746,,0
00-25692917,,0
00-74561311,,0
00-90378849,,0
00-40687661,,0
00-46684386,,0
00-84188433,,0
00-84110122,,0
00-78338099,,0
00-82008855,,0
00-99753695,,0
00-41084734,,0
00-90035829,,0
00-71385014,,0
00-68858430,,0
00-28029744,,0
00-61744941,,0
00-60089292,,0
00-83137443,,0
00-34201500,,0
00-64653981,,0
00-89140869,,0
00-12674033,,0
00-20250139,,0
00-45315666,,0
00-83836812,,0
00-71207129,,0
00-57367517,,0
00-97730855,,0
00-54565710,,0
00-97077473,,0
00-74063707,,0
00-36065795,,0
00-14023583,,0
00-21760471,,0
00-46371543,,0
00-63635663,,0
00-75032899,,0
00-50543196,,0
00-75895196,,0
00-61654839,,0
00-84266992,,0
00-41211039,,0
00-36036342,,0
00-38539411,,0
00-90245204,,0
00-73142083,,0
00-31376399,,0
00-92607991,,0
00-50056231,,0
00-68537694,,0
00-80207530,,0
00-87703269,,0
00-98637717,,0
00-70944129,,0
00-52003082,,0
00-23638593,,0
00-27650310,,0
00-87193004,,0
00-29856967,,0
00-74630252,,0
00-43234179,,0
00-22352071,,0
00-31653807,,0
00-14293708,,0
00-24881319,,0
00-40134305,,0
00-92257967,,0
00-56667256,,0
00-33141819,,0
00-16280294,,0
00-37647507,,0
00-37242553,,0
00-20293588,,0
00-69555922,,0
00-96385726,,0
00-33143904,,0
00-63995920,,0
00-31311258,,0
00-54971462,,0
00-59458666,,0
00-37031585,,0
00-85507244,,0
00-13122340,,0
00-79704534,,0
00-57499904,,0
00-27555507,,0
00-29407935,,0
00-38709086,,0
00-66506603,,0
00-44265686,,0
00-24404851,,0
00-21382241,,0
00-32837888,,0
00-68538757,,0
00-37828082,,0
00-53775151,,0
00-76732339,,0
00-31170843,,0
00-69660493,,0
00-89263249,,0
00-85163764,,0
00-74701849,,0
00-63378193,,0
00-60283960,,0
00-60082660,,0
00-83902153,,0
00-79383794,,0
00-77135692,,0
00-15209356,,0
00-62378052,,0
00-73117267,,0
00-69637989,,0
00-67819252,,0
00-15427468,,0
00-85190528,,0
00-34721194,,0
00-14661983,,0
00-47515276,,0
00-82038305,,0
00-87421674,,0
00-61586279,,0
00-51275753,,0
00-72733686,,0
00-80126092,,0
00-14279007,,0
00-63956682,,0
00-90314752,,0
00-10776989,,0
00-68174055,,0
00-73222248,,0
00-38155104,,0
00-10412827,,0
00-69110577,,0
00-27105351,,0
00-63269327,,0
00-11304964,,0
00-37935718,,0
00-77993829,,0
00-74288929,,0
00-71188911,,0
00-91001384,,0
00-93424048,,0
00-15907834,,0
00-69330327,,0
00-56315279,,0
00-52873862,,0
00-69001888,,0
00-57347151,,0
00-74935742,,0
00-90293348,,0
00-26469781,,0
00-30878184,,0
00-58626679,,0
00-57849601,,0
00-81565068,,0
00-28495379,,0
00-37201429,,0
00-52127291,,0
00-65864403,,0
00-96251983,,0
00-51167664,,0
00-77360178,,0
00-74940557,,0
00-87024699,,0
00-23368540,,0
00-12678196,,0
00-49005267,,0
00-94051119,,0
00-38521600,,0
00-55328139,,0
00-84343016,,0
00-36351317,,0
00-12098146,,0
00-60065117,,0
00-38289021,,0
00-25903904,,0
00-65832475,,0
00-51940463,,0
00-78274190,,0
00-63489393,,0
00-97630141,,0
00-97283256,,0
00-55921387,,0
00-45160491,,0
00-76353000,,0
00-50691933,,0
00-47038339,,0
00-96434410,,0
00-41098826,,0
00-22029742,,0
00-63791447,,0
00-13957187,,0
00-27742113,,0
00-98817918,,0
00-24853291,,0
00-68750274,,0
00-20746107,,0
00-19239937,,0
00-37776759,,0
00-10954878,,0
00-95287876,,0
00-88961498,,0
00-80500712,,0
00-53169386,,0
00-72903261,,0
00-24115931,,0
00-72601168,,0
00-76485758,,0
00-91027831,,0
00-40265633,,0
00-51403708,,0
00-58779318,,0
00-38268552,,0
00-31608767,,0
00-79972515,,0
00-33037865,,0
00-92166272,,0
00-57295434,,0
00-24123001,,0
00-35363046,,0
00-69762583,,0
00-16519170,,0
00-55580382,,0
00-75145653,,0
00-43363439,,0
00-45501623,,0
00-34150810,,0
00-76855296,,0
00-15019076,,0
00-49435019,,0
00-61716183,,0
00-36015276,,0
00-86887967,,0
00-88930879,,0
00-33693707,,0
00-68106835,,0
00-79930055,,0
00-50260078,,0
00-28186152,,0
00-15927344,,0
00-49401349,,0
00-36594902,,0
00-44715287,,0
00-67728351,,0
00-64198613,,0
00-98082088,,0
00-11619567,,0
00-30879722,,0
00-91690443,,0
00-18497890,,0
00-86703472,,0
00-37455861,,0
00-51636644,,0
00-16618423,,0
00-44061458,,0
00-20767361,,0
00-83267417,,0
00-68348074,,0
00-75987872,,0
00-15640988,,0
00-67992341,,0
00-52033591,,0
00-61377152,,0
00-46120895,,0
00-98027250,,0
00-18672730,,0
00-91877605,,0
00-79316990,,0
00-34070716,,0
00-68349054,,0
00-68617594,,0
00-33255779,,0
00-99575241,,0
00-99757409,,0
00-17126486,,0
00-48149420,,0
00-47207440,,0
00-14306243,,0
00-50215871,,0
00-41758221,,0
00-33891297,,0
00-41080809,,0
00-57858864,,0
00-45943432,,0
00-83882978,,0
00-28150476,,0
00-69378298,,0
00-57179735,,0
00-52481834,,0
00-99778757,,0
00-29622504,,0
00-21409300,,0
00-61040965,,0
00-73820451,,0
00-50754622,,0
00-63358890,,0
00-36404306,,0
00-27311971,,0
00-78890262,,0
00-14871204,,0
00-54714248,,0
00-39050282,,0
00-60454028,,0
00-98217691,,0
00-72697508,,0
00-78207069,,0
00-75814814,,0
00-79173535,,0
00-46962459,,0
00-29776212,,0
00-90996996,,0
00-55578549,,0
00-92978636,,0
00-50302318,,0
00-22788187,,0
00-83866174,,0
00-40554079,,0
00-19392480,,0
00-68823870,,0
00-14813349,,0
00-64649480,,0
00-69349051,,0
00-49663715,,0
00-52060116,,0
00-19809109,,0
00-89855385,,0
00-78969993,,0
00-45027571,,0
00-46896581,,0
00-46878825,,0
00-19782015,,0
00-20036415,,0
00-35453201,,0
00-72532267,,0
00-65288255,,0
00-83492593,,0
00-94458947,,0
00-45675021,,0
00-53647781,,0
00-83796808,,0
00-38329115,,0
00-31469242,,0
00-44790435,,0
00-71717488,,0
00-82005146,,0
00-23498326,,0
00-74256765,,0
00-34318675,,0
00-29720859,,0
00-71303454,,0
00-40598413,,0
00-61753132,,0
00-98695038,,0
00-79892950,,0
00-20595135,,0
00-16272544,,0
00-13646855,,0
00-89059993,,0
00-83763371,,0
00-25908597,,0
00-63350155,,0
00-56270369,,0
00-37348593,,0
00-10470877,,0
00-77688256,,0
00-42785604,,0
00-11967696,,0
00-28964413,,0
00-13981790,,0
00-23591973,,0
00-83622284,,0
00-26818338,,0
00-14635073,,0
00-59517025,,0
00-24845948,,0
00-18004919,,0
00-24610423,,0
00-26658677,,0
00-38166476,,0
00-52035910,,0
00-70975394,,0
00-56778834,,0
00-44077377,,0
00-60442729,,0
00-62317751,,0
00-22761159,,0
00-69429182,,0
00-62067464,,0
00-60231696,,0
00-27841755,,0
00-77090777,,0
00-18094532,,0
00-37469800,,0
00-84250773,,0
00-19281333,,0
00-61710231,,0
00-64130831,,0
00-31069286,,0
00-42311297,,0
00-33740098,,0
00-22390315,,0
00-73038607,,0
00-22684736,,0
00-50109750,,0
00-51137063,,0
00-36936968,,0
00-23658263,,0
00-78227936,,0
00-63073432,,0
00-87364623,,0
00-60149632,,0
00-25633534,,0
00-53081518,,0
00-51974837,,0
00-35833126,,0
00-82209870,,0
00-59954883,,0
00-40839382,,0
00-25890596,,0
00-45976961,,0
00-61233557,,0
00-77369800,,0
00-57984755,,0
00-84776832,,0
00-27689263,,0
00-12116951,,0
00-27563172,,0
00-29808913,,0
00-53239132,,0
00-77725267,,0
00-39882729,,0
00-14431462,,0
00-99214834,,0
00-23667066,,0
00-61839427,,0
00-15370027,,0
00-16202184,,0
00-75707576,,0
00-47539330,,0
00-28381594,,0
00-63401001,,0
00-19686066,,0
00-83600812,,0
00-25768498,,0
00-82133102,,0
00-13779742,,0
00-51876858,,0
00-26178675,,0
00-70881578,,0
00-34003188,,0
00-20888977,,0
00-22690720,,0
00-81022010,,0
00-47208837,,0
00-37610659,,0
00-28906261,,0
00-64503164,,0
00-38197836,,0
00-33776348,,0
00-34241075,,0
00-73024306,,0
00-29042608,,0
00-40221880,,0
00-32502892,,0
00-38129989,,0
00-44006749,,0
00-46715535,,0
00-23041676,,0
00-99626514,,0
00-18524244,,0
00-33561787,,0
00-91867600,,0
00-11638103,,0
00-59772648,,0
00-40843108,,0
00-46586490,,0
00-86951198,,0
00-79862230,,0
00-79020020,,0
00-23690943,,0
00-36707552,,0
00-59502450,,0
00-27986931,,0
00-44130157,,0
00-98377293,,0
00-80910956,,0
00-46667896,,0
00-91532833,,0
00-38720570,,0
00-50438993,,0
00-55731485,,0
00-27755795,,0
00-80931992,,0
00-40229076,,0
00-53169737,,0
00-35120806,,0
00-63102334,,0
00-78281626,,0
00-84181946,,0
00-62088494,,0
00-98144370,,0
00-28160554,,0
00-56626718,,0
00-30960858,,0
00-39804324,,0
00-99537557,,0
00-23774635,,0
00-53169846,,0
00-14547522,,0
00-20983796,,0
00-69400145,,0
00-12512536,,0
00-37988506,,0
00-88124517,,0
00-84305889,,0
00-17267644,,0
00-79494015,,0
00-34341456,,0
00-94122098,,0
00-71725422,,0
00-78723270,,0
00-54527579,,0
00-83433653,,0
00-24379674,,0
00-21710526,,0
00-65548895,,0
00-17316042,,0
00-94937629,,0
00-65283939,,0
00-53471005,,0
00-23274325,,0
00-86297749,,0
00-38174991,,0
00-66206761,,0
00-90449296,,0
00-44666735,,0
00-76326127,,0
00-10551617,,0
00-77845175,,0
00-11750973,,0
00-76926628,,0
00-15142659,,0
00-37581060,,0
00-49742322,,0
00-46874043,,0
00-52171230,,0
00-76957784,,0
00-56188173,,0
00-23726915,,0
00-87643527,,0
00-42257563,,0
00-34167344,,0
00-34799223,,0
00-25296356,,0
00-53967101,,0
00-71937331,,0
00-83424114,,0
00-24890990,,0
00-46137452,,0
00-49503079,,0
00-58065049,,0
00-40581711,,0
00-29042679,,0
00-96747374,,0
00-54007398,,0
00-16333941,,0
00-12247218,,0
00-32641668,,0
00-75393775,,0
00-95370837,,0
00-99461018,,0
00-27601200,,0
00-70300178,,0
00-98683176,,0
00-84294997,,0
00-64280598,,0
00-20339458,,0
00-46726260,,0
00-22907499,,0
00-96077332,,0
00-21872987,,0
00-12780717,,0
00-68840762,,0
00-45879550,,0
00-70205894,,0
00-30053210,,0
00-42264859,,0
00-26709159,,0
00-46758166,,0
00-23731131,,0
00-21159651,,0
00-95143591,,0
00-83012855,,0
00-64530952,,0
00-65179030,,0
00-64017185,,0
00-53758806,,0
00-21346274,,0
00-34237228,,0
00-94169488,,0
00-32725647,,0
00-47862236,,0
00-59778266,,0
00-60518445,,0
00-47990986,,0
00-61468716,,0
00-52590946,,0
00-69682874,,0
00-88802545,,0
00-35554877,,0
00-84104323,,0
00-40231877,,0
00-18995520,,0
00-87622366,,0
00-87118114,,0
00-70513308,,0
00-65044235,,0
00-56272775,,0
00-62644474,,0
00-22550720,,0
00-68780031,,0
00-56420975,,0
00-64597014,,0
00-59158124,,0
00-99783064,,0
00-14075870,,0
00-35072772,,0
00-31905860,,0
00-27616344,,0
00-60334193,,0
00-22866554,,0
00-66232116,,0
00-96720635,,0
00-37766215,,0
00-49296782,,0
00-12515515,,0
00-27250444,,0
00-44026103,,0
00-76700263,,0
00-58826428,,0
00-78056464,,0
00-84329746,,0
00-31066031,,0
00-88444347,,0
00-63124555,,0
00-85301514,,0
00-31246090,,0
00-12301266,,0
00-82860484,,0
00-78047801,,0
00-95074507,,0
00-96588420,,0
00-67441199,,0
00-97555419,,0
00-56685693,,0
00-82241369,,0
00-40271240,,0
00-39890245,,0
00-39129670,,0
00-16805868,,0
00-45223738,,0
00-97939599,,0
00-26420638,,0
00-24308677,,0
00-94135858,,0
00-36101315,,0
00-52161262,,0
00-65830504,,0
00-52345697,,0
00-94910129,,0
00-78441345,,0
00-33929694,,0
00-70713460,,0
00-71335508,,0
00-10933716,,0
00-53442625,,0
00-39315551,,0
00-40770370,,0
00-62834161,,0
